position,champion,build_path,total_games,win_count,win_rate
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 기사의 맹세,11,7,63.64
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 덤불 조끼,9,6,66.67
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 루비 수정,22,10,45.45
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 원형질 안전벨트,12,7,58.33
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 점화석,38,19,50.0
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 천 갑옷,6,1,16.67
UTILITY,노틸러스,밴들파이프 ➜ 강철의 솔라리 펜던트 ➜ 천상의 이의,81,47,58.02
UTILITY,노틸러스,밴들파이프 ➜ 거인의 허리띠 ➜ 점화석,9,4,44.44
UTILITY,노틸러스,밴들파이프 ➜ 기사의 맹세 ➜ 천상의 이의,10,6,60.0
UTILITY,노틸러스,밴들파이프 ➜ 덤불 조끼 ➜ 점화석,7,3,42.86
UTILITY,노틸러스,밴들파이프 ➜ 덤불 조끼 ➜ 천상의 이의,6,3,50.0
UTILITY,노틸러스,밴들파이프 ➜ 루비 수정 ➜ 천 갑옷,9,2,22.22
UTILITY,노틸러스,밴들파이프 ➜ 루비 수정 ➜ 천상의 이의,14,6,42.86
UTILITY,노틸러스,밴들파이프 ➜ 마법무효화의 망토 ➜ 천상의 이의,5,1,20.0
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 강철의 솔라리 펜던트,6,4,66.67
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 기사의 맹세,6,5,83.33
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 덤불 조끼,9,4,44.44
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 루비 수정,11,6,54.55
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 점화석,17,12,70.59
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 천 갑옷,7,6,85.71
UTILITY,노틸러스,밴들파이프 ➜ 원형질 안전벨트 ➜ 천상의 이의,25,10,40.0
UTILITY,노틸러스,밴들파이프 ➜ 점화석 ➜ 거인의 허리띠,17,4,23.53
UTILITY,노틸러스,밴들파이프 ➜ 점화석 ➜ 루비 수정,10,5,50.0
UTILITY,노틸러스,밴들파이프 ➜ 점화석 ➜ 마법무효화의 망토,21,14,66.67
UTILITY,노틸러스,밴들파이프 ➜ 점화석 ➜ 쇠사슬 조끼,5,3,60.0
UTILITY,노틸러스,밴들파이프 ➜ 점화석 ➜ 천 갑옷,54,28,51.85
UTILITY,노틸러스,밴들파이프 ➜ 점화석 ➜ 천상의 이의,46,14,30.43
UTILITY,노틸러스,밴들파이프 ➜ 지크의 융합 ➜ 점화석,8,6,75.0
UTILITY,노틸러스,밴들파이프 ➜ 지크의 융합 ➜ 천상의 이의,10,9,90.0
UTILITY,노틸러스,밴들파이프 ➜ 천 갑옷 ➜ 점화석,9,3,33.33
UTILITY,노틸러스,밴들파이프 ➜ 천 갑옷 ➜ 천상의 이의,5,1,20.0
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 가시 갑옷,6,1,16.67
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 강철의 솔라리 펜던트,59,34,57.63
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 기사의 맹세,12,6,50.0
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 덤불 조끼,5,0,0.0
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 루비 수정,24,8,33.33
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 마법무효화의 망토,5,1,20.0
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 원형질 안전벨트,42,24,57.14
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 점화석,74,35,47.3
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 지크의 융합,14,5,35.71
UTILITY,노틸러스,밴들파이프 ➜ 천상의 이의 ➜ 천 갑옷,18,4,22.22
UTILITY,노틸러스,원형질 안전벨트 ➜ 강철의 솔라리 펜던트 ➜ 점화석,10,3,30.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 강철의 솔라리 펜던트 ➜ 천상의 이의,25,14,56.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 밴들파이프 ➜ 덤불 조끼,5,1,20.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 밴들파이프 ➜ 루비 수정,7,5,71.43
UTILITY,노틸러스,원형질 안전벨트 ➜ 밴들파이프 ➜ 점화석,18,9,50.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 밴들파이프 ➜ 천상의 이의,18,11,61.11
UTILITY,노틸러스,원형질 안전벨트 ➜ 점화석 ➜ 마법무효화의 망토,5,2,40.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 점화석 ➜ 밴들파이프,6,5,83.33
UTILITY,노틸러스,원형질 안전벨트 ➜ 점화석 ➜ 천 갑옷,10,1,10.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 점화석 ➜ 천상의 이의,10,5,50.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 천 갑옷 ➜ 천상의 이의,7,6,85.71
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 강철의 솔라리 펜던트,8,3,37.5
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 덤불 조끼,5,3,60.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 루비 수정,14,5,35.71
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 밴들파이프,32,13,40.62
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 점화석,17,5,29.41
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 지크의 융합,5,4,80.0
UTILITY,노틸러스,원형질 안전벨트 ➜ 천상의 이의 ➜ 천 갑옷,6,3,50.0
UTILITY,노틸러스,점화석 ➜ 강철의 솔라리 펜던트 ➜ 밴들파이프,10,4,40.0
UTILITY,노틸러스,점화석 ➜ 강철의 솔라리 펜던트 ➜ 쇠사슬 조끼,6,4,66.67
UTILITY,노틸러스,점화석 ➜ 강철의 솔라리 펜던트 ➜ 천 갑옷,9,7,77.78
UTILITY,노틸러스,점화석 ➜ 강철의 솔라리 펜던트 ➜ 천상의 이의,31,13,41.94
UTILITY,노틸러스,점화석 ➜ 마법무효화의 망토 ➜ 밴들파이프,5,3,60.0
UTILITY,노틸러스,점화석 ➜ 마법무효화의 망토 ➜ 천 갑옷,9,2,22.22
UTILITY,노틸러스,점화석 ➜ 밴들파이프 ➜ 마법무효화의 망토,6,6,100.0
UTILITY,노틸러스,점화석 ➜ 밴들파이프 ➜ 천 갑옷,12,7,58.33
UTILITY,노틸러스,점화석 ➜ 밴들파이프 ➜ 천상의 이의,14,4,28.57
UTILITY,노틸러스,점화석 ➜ 천 갑옷 ➜ 마법무효화의 망토,12,0,0.0
UTILITY,노틸러스,점화석 ➜ 천 갑옷 ➜ 밴들파이프,5,3,60.0
UTILITY,노틸러스,점화석 ➜ 천 갑옷 ➜ 천상의 이의,11,2,18.18
UTILITY,노틸러스,점화석 ➜ 천상의 이의 ➜ 강철의 솔라리 펜던트,10,7,70.0
UTILITY,노틸러스,점화석 ➜ 천상의 이의 ➜ 마법무효화의 망토,11,4,36.36
UTILITY,노틸러스,점화석 ➜ 천상의 이의 ➜ 밴들파이프,27,15,55.56
UTILITY,노틸러스,점화석 ➜ 천상의 이의 ➜ 원형질 안전벨트,7,5,71.43
UTILITY,노틸러스,점화석 ➜ 천상의 이의 ➜ 천 갑옷,13,6,46.15
UTILITY,노틸러스,지크의 융합 ➜ 강철의 솔라리 펜던트 ➜ 천상의 이의,17,9,52.94
UTILITY,노틸러스,지크의 융합 ➜ 원형질 안전벨트 ➜ 천상의 이의,5,0,0.0
UTILITY,노틸러스,지크의 융합 ➜ 점화석 ➜ 마법무효화의 망토,5,3,60.0
UTILITY,노틸러스,지크의 융합 ➜ 점화석 ➜ 천상의 이의,6,2,33.33
UTILITY,노틸러스,지크의 융합 ➜ 천상의 이의 ➜ 강철의 솔라리 펜던트,5,2,40.0
UTILITY,노틸러스,천 갑옷 ➜ 강철의 솔라리 펜던트 ➜ 밴들파이프,6,4,66.67
UTILITY,노틸러스,천 갑옷 ➜ 강철의 솔라리 펜던트 ➜ 천상의 이의,6,3,50.0
UTILITY,노틸러스,천 갑옷 ➜ 점화석 ➜ 마법무효화의 망토,7,0,0.0
UTILITY,노틸러스,천 갑옷 ➜ 천상의 이의 ➜ 밴들파이프,7,2,28.57
UTILITY,노틸러스,천 갑옷 ➜ 천상의 이의 ➜ 점화석,5,1,20.0
UTILITY,노틸러스,천상의 이의 ➜ 가시 갑옷 ➜ 강철의 솔라리 펜던트,8,5,62.5
UTILITY,노틸러스,천상의 이의 ➜ 가시 갑옷 ➜ 밴들파이프,12,5,41.67
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 가시 갑옷,48,29,60.42
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 거인의 허리띠,13,7,53.85
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 구원,52,30,57.69
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 굳건한 의지의 완전한 비스킷,5,2,40.0
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 금지된 우상,7,3,42.86
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 기사의 맹세,255,140,54.9
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 덤불 조끼,59,24,40.68
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 란두인의 예언,5,2,40.0
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 루비 수정,58,23,39.66
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 마법무효화의 망토,13,6,46.15
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 미카엘의 축복,18,10,55.56
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 밴들파이프,387,193,49.87
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 빛나는 티끌,6,1,16.67
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 쇠사슬 조끼,19,6,31.58
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 심연의 가면,10,4,40.0
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 악마의 마법서,8,7,87.5
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 원형질 안전벨트,82,41,50.0
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 음전자 망토,7,4,57.14
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 점화석,158,59,37.34
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 지크의 융합,33,16,48.48
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 천 갑옷,30,8,26.67
UTILITY,노틸러스,천상의 이의 ➜ 강철의 솔라리 펜던트 ➜ 파수꾼의 갑옷,5,2,40.0
UTILITY,노틸러스,천상의 이의 ➜ 거인의 허리띠 ➜ 점화석,10,8,80.0
UTILITY,노틸러스,천상의 이의 ➜ 구원 ➜ 강철의 솔라리 펜던트,29,17,58.62
UTILITY,노틸러스,천상의 이의 ➜ 구원 ➜ 밴들파이프,6,4,66.67
UTILITY,노틸러스,천상의 이의 ➜ 기사의 맹세 ➜ 가시 갑옷,5,3,60.0
UTILITY,노틸러스,천상의 이의 ➜ 기사의 맹세 ➜ 강철의 솔라리 펜던트,75,41,54.67
UTILITY,노틸러스,천상의 이의 ➜ 기사의 맹세 ➜ 밴들파이프,39,21,53.85
UTILITY,노틸러스,천상의 이의 ➜ 기사의 맹세 ➜ 원형질 안전벨트,6,5,83.33
UTILITY,노틸러스,천상의 이의 ➜ 기사의 맹세 ➜ 점화석,6,5,83.33
UTILITY,노틸러스,천상의 이의 ➜ 덤불 조끼 ➜ 강철의 솔라리 펜던트,12,6,50.0
UTILITY,노틸러스,천상의 이의 ➜ 덤불 조끼 ➜ 밴들파이프,11,6,54.55
UTILITY,노틸러스,천상의 이의 ➜ 루비 수정 ➜ 강철의 솔라리 펜던트,14,2,14.29
UTILITY,노틸러스,천상의 이의 ➜ 루비 수정 ➜ 밴들파이프,23,13,56.52
UTILITY,노틸러스,천상의 이의 ➜ 루비 수정 ➜ 원형질 안전벨트,6,5,83.33
UTILITY,노틸러스,천상의 이의 ➜ 마법무효화의 망토 ➜ 밴들파이프,6,4,66.67
UTILITY,노틸러스,천상의 이의 ➜ 마법무효화의 망토 ➜ 점화석,11,6,54.55
UTILITY,노틸러스,천상의 이의 ➜ 마법무효화의 망토 ➜ 천 갑옷,5,3,60.0
UTILITY,노틸러스,천상의 이의 ➜ 미카엘의 축복 ➜ 강철의 솔라리 펜던트,16,8,50.0
UTILITY,노틸러스,천상의 이의 ➜ 미카엘의 축복 ➜ 밴들파이프,18,8,44.44
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 가시 갑옷,18,13,72.22
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 강철의 솔라리 펜던트,153,77,50.33
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 거인의 허리띠,21,13,61.9
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 기사의 맹세,39,23,58.97
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 덤불 조끼,26,13,50.0
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 루비 수정,46,20,43.48
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 마법무효화의 망토,18,7,38.89
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 미카엘의 축복,8,2,25.0
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 원형질 안전벨트,68,37,54.41
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 점화석,144,72,50.0
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 지크의 융합,20,12,60.0
UTILITY,노틸러스,천상의 이의 ➜ 밴들파이프 ➜ 천 갑옷,22,4,18.18
UTILITY,노틸러스,천상의 이의 ➜ 쇠사슬 조끼 ➜ 강철의 솔라리 펜던트,5,4,80.0
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 가시 갑옷,10,7,70.0
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 강철의 솔라리 펜던트,28,15,53.57
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 기사의 맹세,5,1,20.0
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 덤불 조끼,10,5,50.0
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 루비 수정,12,6,50.0
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 마법무효화의 망토,5,2,40.0
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 밴들파이프,76,33,43.42
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 점화석,36,16,44.44
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 지크의 융합,9,4,44.44
UTILITY,노틸러스,천상의 이의 ➜ 원형질 안전벨트 ➜ 천 갑옷,12,4,33.33
UTILITY,노틸러스,천상의 이의 ➜ 점화석 ➜ 강철의 솔라리 펜던트,32,12,37.5
UTILITY,노틸러스,천상의 이의 ➜ 점화석 ➜ 거인의 허리띠,8,3,37.5
UTILITY,노틸러스,천상의 이의 ➜ 점화석 ➜ 마법무효화의 망토,16,10,62.5
UTILITY,노틸러스,천상의 이의 ➜ 점화석 ➜ 밴들파이프,62,37,59.68
UTILITY,노틸러스,천상의 이의 ➜ 점화석 ➜ 원형질 안전벨트,13,8,61.54
UTILITY,노틸러스,천상의 이의 ➜ 점화석 ➜ 천 갑옷,23,10,43.48
UTILITY,노틸러스,천상의 이의 ➜ 지크의 융합 ➜ 강철의 솔라리 펜던트,14,4,28.57
UTILITY,노틸러스,천상의 이의 ➜ 지크의 융합 ➜ 밴들파이프,16,7,43.75
UTILITY,노틸러스,천상의 이의 ➜ 지크의 융합 ➜ 원형질 안전벨트,5,4,80.0
UTILITY,노틸러스,천상의 이의 ➜ 지크의 융합 ➜ 점화석,10,4,40.0
UTILITY,노틸러스,천상의 이의 ➜ 천 갑옷 ➜ 강철의 솔라리 펜던트,6,4,66.67
UTILITY,노틸러스,천상의 이의 ➜ 천 갑옷 ➜ 밴들파이프,15,6,40.0
UTILITY,노틸러스,천상의 이의 ➜ 천 갑옷 ➜ 점화석,8,5,62.5
UTILITY,니달리,구원 ➜ 월석 재생기 ➜ 헬리아의 메아리,6,6,100.0
UTILITY,니달리,악곡의 왕관 ➜ 헬리아의 메아리 ➜ 월석 재생기,6,2,33.33
UTILITY,니달리,월석 재생기 ➜ 헬리아의 메아리 ➜ 금지된 우상,7,3,42.86
UTILITY,니달리,헬리아의 메아리 ➜ 월석 재생기 ➜ 금지된 우상,6,3,50.0
UTILITY,니달리,헬리아의 메아리 ➜ 월석 재생기 ➜ 불타는 향로,13,7,53.85
UTILITY,니달리,헬리아의 메아리 ➜ 점화석 ➜ 밴들유리 거울,7,5,71.43
UTILITY,니코,마법공학 교류 발전기 ➜ 천상의 이의 ➜ 악마의 마법서,5,1,20.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 강철의 솔라리 펜던트 ➜ 천상의 이의,5,2,40.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 구원 ➜ 천상의 이의,7,5,71.43
UTILITY,니코,마법공학 로켓 벨트 ➜ 망각의 구 ➜ 천상의 이의,11,6,54.55
UTILITY,니코,마법공학 로켓 벨트 ➜ 밴들파이프 ➜ 천상의 이의,14,12,85.71
UTILITY,니코,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 망각의 구,10,2,20.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 쓸데없이 큰 지팡이,12,6,50.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 부서진 팔목 보호대 ➜ 천상의 이의,41,26,63.41
UTILITY,니코,마법공학 로켓 벨트 ➜ 심연의 가면 ➜ 천상의 이의,8,6,75.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 얼어붙은 심장 ➜ 망각의 구,5,1,20.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 얼어붙은 심장 ➜ 천상의 이의,38,21,55.26
UTILITY,니코,마법공학 로켓 벨트 ➜ 얼음 방패 ➜ 천상의 이의,6,5,83.33
UTILITY,니코,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 마법공학 교류 발전기,7,4,57.14
UTILITY,니코,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 망각의 구,20,9,45.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 점화석,6,5,83.33
UTILITY,니코,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 증폭의 고서,15,6,40.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 존야의 모래시계 ➜ 천상의 이의,79,49,62.03
UTILITY,니코,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 증폭의 고서,10,4,40.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 증폭의 고서 ➜ 천상의 이의,13,9,69.23
UTILITY,니코,마법공학 로켓 벨트 ➜ 천 갑옷 ➜ 천상의 이의,8,3,37.5
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 개척자,5,2,40.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 구원,5,4,80.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 루비 수정,7,4,57.14
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 마법무효화의 망토,6,4,66.67
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 망각의 구,33,16,48.48
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 밴들파이프,7,4,57.14
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 부서진 팔목 보호대,35,20,57.14
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 빛나는 티끌,8,5,62.5
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 쓸데없이 큰 지팡이,6,2,33.33
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 얼어붙은 심장,59,27,45.76
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 얼음 방패,13,6,46.15
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 점화석,12,7,58.33
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 존야의 모래시계,65,33,50.77
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 증폭의 고서,55,24,43.64
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 천 갑옷,22,11,50.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 추적자의 팔목 보호대,15,12,80.0
UTILITY,니코,마법공학 로켓 벨트 ➜ 천상의 이의 ➜ 파수꾼의 갑옷,34,25,73.53
UTILITY,니코,마법공학 로켓 벨트 ➜ 추적자의 팔목 보호대 ➜ 쓸데없이 큰 지팡이,6,1,16.67
UTILITY,니코,마법공학 로켓 벨트 ➜ 추적자의 팔목 보호대 ➜ 천상의 이의,18,12,66.67
UTILITY,니코,마법공학 로켓 벨트 ➜ 파수꾼의 갑옷 ➜ 천상의 이의,8,3,37.5
UTILITY,니코,망각의 구 ➜ 마법공학 로켓 벨트 ➜ 천상의 이의,11,6,54.55
UTILITY,니코,망각의 구 ➜ 천상의 이의 ➜ 마법공학 로켓 벨트,5,1,20.0
UTILITY,니코,부서진 팔목 보호대 ➜ 마법공학 로켓 벨트 ➜ 쓸데없이 큰 지팡이,5,0,0.0
UTILITY,니코,부서진 팔목 보호대 ➜ 마법공학 로켓 벨트 ➜ 천상의 이의,25,11,44.0
UTILITY,니코,부서진 팔목 보호대 ➜ 천상의 이의 ➜ 마법공학 로켓 벨트,9,7,77.78
UTILITY,니코,심연의 가면 ➜ 마법공학 로켓 벨트 ➜ 천상의 이의,5,4,80.0
UTILITY,니코,악마의 마법서 ➜ 천상의 이의 ➜ 마법공학 교류 발전기,6,2,33.33
UTILITY,니코,얼어붙은 심장 ➜ 마법공학 로켓 벨트 ➜ 천상의 이의,21,11,52.38
UTILITY,니코,얼어붙은 심장 ➜ 천상의 이의 ➜ 마법공학 로켓 벨트,12,4,33.33
UTILITY,니코,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 마법공학 교류 발전기,7,3,42.86
UTILITY,니코,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 망각의 구,18,14,77.78
UTILITY,니코,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 증폭의 고서,6,3,50.0
UTILITY,니코,존야의 모래시계 ➜ 마법공학 로켓 벨트 ➜ 천상의 이의,50,24,48.0
UTILITY,니코,존야의 모래시계 ➜ 천상의 이의 ➜ 마법공학 로켓 벨트,23,15,65.22
UTILITY,니코,증폭의 고서 ➜ 마법공학 로켓 벨트 ➜ 천상의 이의,17,10,58.82
UTILITY,니코,증폭의 고서 ➜ 천상의 이의 ➜ 마법공학 로켓 벨트,7,4,57.14
